id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral
674042,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TAMBOARA,apaetamboara@hotmail.com,RUA ENGENHEIRO FRANCISCO BELTRAO,44 34601360,Associação Privada,ATIVA
674064,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,haid@metodista.com,RUA VICENTE MACHADO,4103247001,Organização Religiosa,ATIVA
674063,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,AVENIDA DR CICERO DE MORAES,41 32470018,Organização Religiosa,ATIVA
674062,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,marciarrodriguess@hotmail.com,RUA SANTA CATARINA,4303538226,Organização Religiosa,ATIVA
674065,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA MARECHAL MASCARENHAS  DE MORAES,41 32470018,Organização Religiosa,ATIVA
674072,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,haid@metodista.com,LARGO DR. JOSE PEREIRA,4103247001,Organização Religiosa,ATIVA
674073,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,RUA SALDANHA MARINHO,41 32470018,Organização Religiosa,ATIVA
674069,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,AVENIDA SOUZA NAVES,41 32470018,Organização Religiosa,ATIVA
674067,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,haid@metodista.com,RUA PEDRO ABELARDO,4103247001,Organização Religiosa,ATIVA
674068,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,metodistacp@gmail.com,RUA ESPIRITO SANTO,4303524197,Organização Religiosa,ATIVA
674070,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,RUA CURITIBA,41 32470018,Organização Religiosa,ATIVA
674066,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,AVENIDA JOAO MANOEL DOS SANTOS,41 32470018,Organização Religiosa,ATIVA
674071,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,metoband@hotmail.com,RUA BENJAMIM CAETANO ZAMBOM,4303542216,Organização Religiosa,ATIVA
674077,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,metodistaemassai@hotmail.com,RUA SALGADO FILHO,043 2621993,Organização Religiosa,ATIVA
674075,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,lucicastro67@hotmail.com,"RUA DR. RUFINO MACIEL, CX. POSTAL 56",44 2331337,Organização Religiosa,ATIVA
674076,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,katiastati@bol.com.br,RUA DR. COSTA JUNIOR,4103247001,Organização Religiosa,ATIVA
674074,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,erikahoffe@yahoo.com.br,AVENIDA NOBREGA,4103247001,Organização Religiosa,ATIVA
674078,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,elizeu_cs@hotmail.com,RUA DES. EDMUNDO MERCER JUNIOR,4103247001,Organização Religiosa,ATIVA
674079,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA LUIZ MARCONI,41 32470018,Organização Religiosa,ATIVA
674080,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA PARA,41 32470018,Organização Religiosa,ATIVA
674082,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,AVENIDA GETULIO VARGAS,41 32470018,Organização Religiosa,ATIVA
674081,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,jcbachega@hotmail.com,AVENIDA CHEPLI TANUS DAHER,4103247001,Organização Religiosa,ATIVA
674084,CLUBE PONTA - LAGOA,marilis_integral@yahoo.com.br,"AVENIDA PRESIDENTE KENNEDY, KM    0",42 30286007,Associação Privada,ATIVA
674087,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,sede6re@metodista.com,"AVENIDA SETE DE SETEMBRO, 4 ANDAR",41 33231675,Organização Religiosa,ATIVA
674088,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,oswaldogerencia@cred1000.com.br,RUA NOSSA SENHORA DA PENHA,041 2642530,Organização Religiosa,ATIVA
674089,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,imcc@terra.com.br,AVENIDA SETE DE SETEMBRO,41 2223242,Organização Religiosa,ATIVA
674090,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,SEDE6RE@METODISTA.COM,RUA GAGO COUTINHO,41 3231675,Organização Religiosa,ATIVA
674086,CENTRO DE RECUPERACAO CAMINHO DA VIDA DE MAL.CANDIDO RONDON,concordia_mcr@hotmail.com,COLÔNIA LINHA CURVADO,45 99666894,Associação Privada,ATIVA
674091,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,maise_hellena@hotmail.com,RUA JOAO NOGAROLLI,4103049188,Organização Religiosa,ATIVA
674092,ASSOCIACAO DE COMPRAS DE MATERIAIS DE CONSTRUCAO DE MARINGA E REGIAO,rede100@teracom.com.br,"AVENIDA MANDACARU, SALA  05",44 30317183,Associação Privada,ATIVA
674094,CAEDRHS - ASSOCIACAO DE ENSINO,PPCONTABILIDADE@GMAIL.COM,RUA JOAO EUGENIO,41 99735776,Associação Privada,ATIVA
674083,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE IMBAU,apae-imbau@hotmail.com,"RUA RIO AMAZONAS, SALAO",42 32781005,Associação Privada,ATIVA
674096,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO PARANA,anoregpr@anoregpr.org.br,"RUA MARECHAL DEODORO, 18.ANDAR CJ 1805 A 1810",41 32211000,Associação Privada,ATIVA
674099,FUNDACAO NOSSA SENHORA DE FATIMA,capital.radio@brturbo.com.br,RUA FLORIANOPOLIS,44 36291317,Fundação Privada,ATIVA
674108,ASSOCIACAO DOS CRIADORES DE GADO LEITEIRO E ENTREGADORES DE LEITE DE UMUARAMA,CONTALEX@FENIXNET.COM.BR,"RODOVIA PR 487, KM 2",044 6241427,Associação Privada,ATIVA
674104,"ASSOCIACAO COMERCIAL, INDUSTRIAL E AGROPECUARIA DE ALMIRANTE TAMANDARE-ACIAAT",antoniocarlos2835@gmail.com,RUA PAULO BINI,41 99944044,Associação Privada,ATIVA
674097,IATE CLUBE DE PALMEIRA,www.escritoriorsc@yahoo.com.br,NA LOCALIDADE DE TRES MORROS,4203252267,Associação Privada,ATIVA
674105,CONSELHO DA COMUNIDADE DA COMARCA DE IVAIPORA,ESCRITORIOIVAIPORA@HOTMAIL.COM,AVENIDA ITALIA,43 34721354,Associação Privada,ATIVA
674102,ASSOCIACAO MARIA CAZETTA,gomesudv@yahoo.com.br,RUA PADRE JULIO SAAVEDRA,41 32782489,Associação Privada,Não informado
674098,ASSOCIACAO DOS ESTUDANTES DO MUNICIPIO DE CORNELIO PROCOPIO E REGIAO,toninhomfcontab@onda.com,RUA IBRAHIM M. HADDAD,4303523819,Associação Privada,INAPTA
674107,LAR SAO PAULO APOSTOLO,ASILOKALORE@HOTMAIL.COM,RUA JOSE DARIENSO,43 34531352,Associação Privada,ATIVA
674111,ORGANIZACAO NAO GOVERNAMENTAL CANAA,CAMELODROMODELONDRINA@HOTMAIL.COM,RUA RUA SERGIPE,43 30256496,Associação Privada,ATIVA
674021,FUNDACAO DE SAUDE SANTO ANTONIO DE GUARANIACU,CONT_ALVORADA@HOTMAIL.COM,RUA RIO GRANDE DO SUL,45 32321247,Fundação Privada,ATIVA
674100,ASSOCIACAO DOS CAFEICULTORES DE PITANGUEIRAS,emater.pitan@onda.com.br,"RUA PROJETADA, EMATER-PARANA",43 2571246,Associação Privada,ATIVA
674106,REDE NACIONAL PRO-UNIDADES DE CONSERVACAO,FINANCEIRO@REDEPROUC.ORG.BR,"AVENIDA MANOEL RIBAS, SALA  38                  ANDAR 03                  COND  COMERCIAL MERCES",41 30158396,Associação Privada,ATIVA
674112,FUNDACAO NOVA CAMPO LARGO RADIO E TELEVISAO EDUCATIVA,rh@evangelizarepreciso.com.br,"RUA SETE DE SETEMBRO, SALA  01",41 32216002,Fundação Privada,ATIVA
674117,ASSOCIACAO COMUNITARIA CULTURAL E ARTISTICA DE CRUZEIRO DO IGUACU,IGUACUFM@LIVE.COM,RUA IGUACU,46 35721846,Associação Privada,ATIVA
674122,FUNDACAO DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE ESTADUAL DO CENTRO-OESTE,fau@unicentro.br,AVENIDA VISCONDE DE TAUNAY,42 36235892,Fundação Privada,ATIVA
674118,ASSOCIACAO DOS PROPRIETARIOS DE CAMINHAO DE TRANSPORTE DE PARANAVAI,aprocamp@brturbo.com.br,RODOVIA BR 376 KM 105,44 34229370,Associação Privada,ATIVA
674121,FUNDACAO DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE ESTADUAL DO CENTRO-OESTE,FAU@FUNDACAOUNICENTRO.COM.BR,"RUA SALVATORE RENNA - PADRE SALVADOR, BLOCO C                   ANDAR 1                   SALA  10",42 36235892,Fundação Privada,ATIVA
674123,FUNDACAO DE APOIO AO DESENVOLVIMENTO DA UNIVERSIDADE ESTADUAL DO CENTRO-OESTE,fundacaofau@yahoo.com.br,RUA FRANCISCO STROPARO,42 36235892,Fundação Privada,ATIVA
674124,ACERTAR- ASSOCIACAO DOS TRANSPORTADORES DE RESIDUOS DE CURITIBA E REGIAO.,enisec@terra.com.br,RUA MAESTRO FRANCISCO ANTONELLO,41 30826666,Associação Privada,ATIVA
674120,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE AGUDOS DO SUL,EB.ISRAELCAMARGO@HOTMAIL.COM,RUA RUI BARBOSA,41 36241021,Associação Privada,ATIVA
674127,REDE PAN REDE DE PANIFICADORES DE PONTA GROSSA,ildo.rossi@gmail.com,RUA FREDERICO BALHS,42 30286844,Associação Privada,INAPTA
674126,INSTITUTO PARA OTIMIZACAO DA APRENDIZAGEM - INODAP,ADMINISTRACAO@INODAP.ORG.BR,"ALAMEDA DOM PEDRO II, LOJA  66",41 33433448,Associação Privada,ATIVA
674129,SOCIEDADE RECANTO DO PITANGUA,000000000000000000,"RUA TAKABUMI MURATA, GLEBA",43 33213011,Associação Privada,ATIVA
674128,ALPHAVILLE GRACIOSA CLUBE,rh@clubealphaville.com.br,AVENIDA THOMAS EDISON DE ANDRADE VIEIRA,41 35511389,Associação Privada,ATIVA
674130,APDC - ASSOCIACAO DOS PRODUTORES DE DERIVADOS DO CALCARIO,APDCSINDICAL@GMAIL.COM,"RUA ZACARIAS DE PAULA XAVIER, SALA  01 E 02",41 36216234,Associação Privada,ATIVA
674133,FUNDACAO PRO-SEMENTES DE APOIO A PESQUISA,marcia@fundacaoprosementes.com.br,RUA PREFEITO ROBERTO BRZEZINSKI,54 33148983,Fundação Privada,ATIVA
674131,ROTARY CLUB DE CRUZEIRO DO OESTE - PR,SARAIVA@LOJACORR.COM.BR,RUA DOS JASMINS,44 36762779,Associação Privada,ATIVA
674110,ASSOCIACAO PARA VIDA SEM DROGAS,FINANCEIRO@PARAVIDASEMDROGAS.ORG.BR,RUA CARLOS KUZMA,41 36341030,Associação Privada,ATIVA
674136,COMUNIDADE VIDA PLENA,comunidade@vidaplena.org.br.,AVENIDA RUI BARBOSA,41 32831130,Organização Religiosa,ATIVA
674135,ASSOCIACAO AGROPECUARIA DE JACAREZINHO,tomaz.carvalhaes@uol.com.br,RUA OTAVIANO TONET C/ BR 153,43 5271881,Associação Privada,ATIVA
674134,ASSOCIACAO ESTANCIA TEIMOSO,janiscki@ig.com.br,NA PAULO ABDALA,1441 2568244,Associação Privada,ATIVA
674138,CONSELHO DA COMUNIDADE DA COMARCA DE CASCAVEL - ESTADO DO PARANA,sedeconselho@yahoo.com.br,RUA AFONSO PENA,45 32232585,Associação Privada,ATIVA
674140,ASSOCIACAO DOS CAMINHONEIROS DOS CAMPOS GERAIS,ACGGERAIS@GMAIL.COM,RUA CANARIO,42 32399602,Associação Privada,ATIVA
674139,CENTRO DE APOIO E REABILITACAO DOS PORTADORES DE FISSURA LABIO PALATAL DE LONDRINA E REGIAO.,velanie@sercomtel.com.br,RUA SANTA CRUZ,4303325761,Associação Privada,ATIVA
674125,APAE - ASSOCIACAO PAIS E AMIGOS EXCEPCIONAIS DE RIO BONITO DO IGUACU,apaerbi@bol.com.br,RUA JOANITA KRUGER,42 36531273,Associação Privada,ATIVA
674141,ASSOCIACAO DOS ARTESAOS DE CURITIBA ARTE-CURITIBA,ARTECURITIBA@BOL.COM.BR,"ALAMEDA PRUDENTE DE MORAES, LOJA  01                  COND  A SIMIONE ED",41 33240583,Associação Privada,ATIVA
674143,ASSOCIACAO DOS FUNCIONARIOS DA USINA DE ACUCAR SANTA TEREZIN,usinaiva@fenixnet.com.br,"AVENIDA RIO DE JANEIRO, Q 92 CJ DONA ANGELINA",044 6731212,Associação Privada,ATIVA
674144,UNID.GERENC.DAS AGROINDUSTRIAS FAM.RURAIS DE BOM JESUS DO SU,contabilidadezanatta@hotmail.com,"RODOVIA PRT 163, CASA",4603548111,Associação Privada,ATIVA
674145,ASSOCIACAO DOS LOJISTAS ATACADISTAS DE MODA E SIMILARES DE CIANORTE,eparanzini@gmail.com,"AVENIDA PARAIBA, SALA  03",44 30197096,Associação Privada,ATIVA
674147,CENTRAL DAS ASSOCIACOES DOS AGRICULTORES FAMILIARES E TRABALHADORES RURAIS DO MUNICIPIO DE PALMITAL - PR,contabilidade.palmital@hotmail.com,RUA MAXIMILIANO VICENTIN,42 36572525,Associação Privada,ATIVA
674113,NUCLEO TERAPEUTICO NOVA VIDA,sercofu@hotmail.com,SITIO LOCALIDADE DE MORRO DO BENEDITO,47 36450455,Associação Privada,ATIVA
674132,ASSOCIACAO DE PAIS E AMIGOS DOS EXEPCIONAIS DE MARUMBI,MARUMBIESCOLAESPECIAL@GMAIL.COM,RUA INTERVENTOR MANOEL RIBAS,43 34411056,Associação Privada,ATIVA
674148,AGENCIA DE DESENVOLVIMENTO REGIONAL,milenio@superig.com.br,RUA PERNAMBUCO,4403422995,Associação Privada,ATIVA
674149,IGREJA PRESBITERIANA INDEPENDENTE MAANAIM,IPI.MAANAIM@GMAIL.COM,RUA PADRE JOSE MAURICIO,41 30294194,Organização Religiosa,ATIVA
674137,ASSOC. DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTA MARIA DO OESTE,contabilidade.palmital@hotmail.com,RUA PROFESSORA LURDES TEREZINHA TOMEN,42 36441109,Associação Privada,ATIVA
674142,ASSOCIACAO BENEFICENTE ENCONTRO COM DEUS,sustentabilidade@grupoecd.org,RUA LUIZ FRANCA,41 32676818,Associação Privada,ATIVA
674151,COMUNIDADE CRISTA IDE - MINISTERIO IDE,esc.contabili@sercomtel.com.br,AVENIDA GUILHERME DE ALMEIDA,43 33394592,Fundação Privada,ATIVA
674150,AUGUSTA RESPEITAVEL LOJA SIMBOLICA LUZ E ESPERANCA NR. 3486 - GOB/PR,zanettinrh@hotmail.com,RUA PARA,45 2244247,Associação Privada,ATIVA
674154,PRIMEIRA IGREJA BATISTA DE UNIAO DA VITORIA,escritorioschwartz@hotmail.com,"RUA BARAO DO CERRO AZUL, ANDAR TERREO",42 5239837,Associação Privada,ATIVA
674152,ASSOCIACAO EXPOENTE DE ENSINO SUPERIOR,expoente@expoente.com.br,RUA CARLOS DE CAMPOS,41 2568722,Associação Privada,INAPTA
674153,ASSOCIACAO DOS PROPRIETARIOS DE CAMINHOES DE TRANSPORTES DE COLORADO,escritorio.colorado@globo.com,AVENIDA PARANA,4403323125,Associação Privada,ATIVA
674157,CONSELHO DA COMUNIDADE DA COMARCA DE RESERVA - PARANA,exata_2005@brturbo.com.br,"RUA PAULINO FERREIRA E SILVA, ANEXO: A SALA DE AUDIENCIA;",42 32761715,Associação Privada,ATIVA
674158,ASSOCIACAO DOS PEQUENOS E MEDIOS PRODUTORES DE CIDADE GAUCHA,PEQUENOSEMEDIOSASSOCIACAO@GMAIL.COM,"RUA 25 DE JULHO, SLJ",44 99771773,Associação Privada,ATIVA
674155,CONSELHO CENTRAL DE CAMBE DA SOCIEDADE DE SAO VICENTE DE PAULO,cacaio.contabilista@uol.com.br,RUA RIO  GRANDE DO NORTE,4303251677,Associação Privada,ATIVA
674162,IGREJA EVANGELICA TEMPLO DAS AGUIAS,NEGRAO.ALEXANDRE@YAHOO.COM.BR,RUA JOVINO CAVALHEIRO DOS SANTOS,41 33564040,Organização Religiosa,ATIVA
674161,ASSOCIACAO DAS INDUSTRIAS EXTRATIVAS DE AREIA DO NOROESTE DO PARANA- A.P.A.,ecp@vsp.com.br,"RUA MANOEL BONO RODRIGUES, CASA",44 4322457,Associação Privada,ATIVA
674156,COMANDO ANDERSON DE DEFESA DO CIDADAO,dinamica-sc@brturbo.com.br,RUA PARANAGUA,43 34221227,Associação Privada,ATIVA
674164,CLUBE RECREATIVO E ESPORTIVO SINCOFOZ,GUAIRACACONTABILIDADE@GMAIL.COM,RUA ESTRADA RURAL,45 35252448,Associação Privada,ATIVA
674163,FUNDACAO CULTURAL NORTE PARANAENSE,tvantares@tvantares.com.br,RUA PERDIZES,43 2521094,Fundação Privada,ATIVA
674165,CASA DA SOPA ALLAN KARDEC,casadasopa@yahoo.com.br,AVENIDA ALLAN KARDEC,44 36296994,Associação Privada,ATIVA
674093,INSTITUTO DE BIOLOGIA MOLECULAR DO PARANA - IBMP,FALECONOSCO@IBMP.ORG.BR,"RUA PROFESSOR ALGACYR MUNHOZ MADER, PREDIO",41 31654267,Associação Privada,ATIVA
674166,CHACARA VEIO GUME,alex.portel@gmail.com,NA ENGENHO VELHO,43 99912953,Associação Privada,ATIVA
674167,CENTRO ESPIRITA O SEMEADOR,elenice.becker@yahoo.com.br,RUA PROFESSOR ELEVIR DIONYSIO,41 33732525,Associação Privada,ATIVA
674168,ASTRAMAR ASSOCIACAO DOS TRANSPORTADORES DE MARINGA E REGIAO,ASTRAMAR2000@GMAIL.COM,"RUA JOSE TERNES SOBRINHO, SALA  01",44 32290865,Associação Privada,ATIVA
674169,ASSOCIACAO DE LOGOTERAPIA VIKTOR EMIL FRANKL,ALVEF@LOGOTERAPIAONLINE.COM.BR,"RUA DESEMBARGADOR ERMELINO DE LEAO, CONJ  101                 ANDAR 10",41 99771070,Associação Privada,ATIVA
674171,INSTITUTO EMPREENDER ENDEAVOR - BRASIL,jfgranja@jfgranja.com.br,AVENIDA COMENDADOR FRANCO,11 31516509,Associação Privada,ATIVA
674170,ASSOCIACAO PROTETORA DE ANIMAIS DE CAMPO LARGO,ricardo.aurelio@bol.com.br,RUA 21 DE ABRIL,41 30325020,Associação Privada,ATIVA
674101,FUNDACAO EXCLUSIVA EDUCATIVA,SUELLEN@REDEMERCOSUL.COM.BR,RUA ANDRE ZANETTI,41 33356100,Fundação Privada,ATIVA
674175,FUNDACAO EDUCACIONAL E CULTURAL DE COLORADO,dani@pietroboncontabilidade.com.br,RUA AIRTON SENNA,4103335610,Fundação Privada,ATIVA
674160,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BOA ESPERANCA DO IGUACU,apaebei@yahoo.com.br,RUA DAS CAMELIAS,46 35371238,Associação Privada,ATIVA
674174,"ICETI - INSTITUTO CESUMAR DE CIENCIA, TECNOLOGIA E INOVACAO",PESQUISA@UNICESUMAR.EDU.BR,"AVENIDA GUEDNER, BLOCO 11                  ANDAR 5",44 30276360,Associação Privada,ATIVA
674173,ASSOCIACAO COMERCIAL E EMPRESARIAL DE PRUDENTOPOLIS - ACIAP,ACIAP@ACIAP.ORG.BR,RUA MARECHAL DEODORO,42 34461655,Associação Privada,ATIVA
674176,SOCIEDADE PARANAENSE DE NUTRICAO PARENTERAL E ENTERAL - S.P.N.P.E.,CONTAX.CONTABILIDADE@BBS2.SUL.COM.BR,RUA CANDIDO XAVIER,41 3221115,Associação Privada,INAPTA
674172,CONSELHO DA COMUNIDADE DA COMARCA DE ALTO PIQUIRI,CCAPC2008@HOTMAIL.COM,RUA SANTOS DUMONT,44 36561060,Associação Privada,ATIVA
674177,ASSOCIACAO POUSADA DAS AGUIAS,richelme@escritoriorampazzo.com.br,"RODOVIA BR 376, KM 155, L 266/A1A, 267/268/B1",4409972956,Associação Privada,ATIVA
674178,ASSOCIACAO DAS INDUSTRIAS DE BONES E BRINDES DE APUCARANA E REGIAO - ASSIBBRA,assibbra@sercomtel.com.br,RUA ANTONIO OSTRENSKI,43 4242903,Associação Privada,ATIVA
674180,CONSELHO DA COMUNIDADE DA COMARCA DE CHOPINZINHO,CCCCHOPINZINHO@HOTMAIL.COM,RUA SANTOS DUMONT,46 32421711,Associação Privada,ATIVA
674146,INCUBADORA TECNOLOGICA DE MARINGA,INCUBADORA@INCUBADORAMARINGA.ORG.BR,AVENIDA CENTENARIO,44 30249948,Associação Privada,ATIVA
674179,IGREJA MINISTERIO SHEKINAH,CONTABILIDADEMONDEO@HOTMAIL.COM,RUA CARAMURU,44 30316060,Associação Privada,ATIVA
674181,ASSOCIACAO DOS PRODUTORES DA CEASA DE CURITIBA,BURBELLO@UOL.COM.BR,"RODOVIA BR 116, CEASA-PAV DO PRODUTOR",41 33482102,Associação Privada,ATIVA
674183,INSTITUTO BOM ALUNO DO BRASIL,CONTATO@BOMALUNO.COM.BR,"RUA FRANCISCO MUNOZ MADRID, BLOCO 401                 ANDAR 01                  SALA  01",41 31344036,Associação Privada,ATIVA
674182,ASSOCIACAO PARQUE DAS SAMAMBAIAS,SORAYA@PEREIRAEGONCALVES.COM.BR,RUA JOAO HAVRO,41 30148718,Associação Privada,ATIVA
674185,SOCIEDADE CIVIL DAS OBRAS EDUC SOCIAIS I D S M M NO BRASIL,escritoriodotoninho@hotmail.com,RUA EXPEDICIONARIOS,4303528118,Associação Privada,ATIVA
674184,CONSELHO DA COMUNIDADE DA COMARCA DE SANTO ANTONIO DO SUDOESTE,CCOMUNIDADESAS@GMAIL.COM,AVENIDA AVENIDA BRASIL - PROLONGAMENTO,46 35631131,Associação Privada,ATIVA
674187,ASSOCIACAO DE PROMOCAO SOCIAL DE CAMPINA GRANDE DO SUL,0000000000000000000000000000000000000000,"AVENIDA ANTONIO BELLI, CASA",041 6761071,Associação Privada,ATIVA
674186,"ASSOCIACAO DE PAIS, AMIGOS E DEFICIENTES VISUAIS DE GUARATUBA-A.P.A.D.V.G. E DE OUTRAS DEFICIENCIAS",APADVG@YAHOO.COM.BR,RUA PATRICIO VIDAL DE BRAGA,41 98222549,Associação Privada,ATIVA
674188,CONSELHO DA COMUNIDADE DA COMARCA DE UBIRATA,bocalon@ubinet.com.br,RUA HERCULINO OTAVIANO,44 5431468,Associação Privada,ATIVA
674190,INSTITUTO BOM ALUNO DE LONDRINA,solucao.marcia@sercomtel.com.br,AVENIDA DAS  MARITACAS,43 30286464,Associação Privada,ATIVA
674191,ASSOCIACAO DESPORTIVA CLASSISTA MATERIAIS ELETRICOS LORENZETTI-ADC-MEL,rhumanoslmel@lorenzetti.com.br,RUA JOAO STUKAS,041 3913205,Associação Privada,SUSPENSA
674192,"ABIFISA - ASSOCIACAO BRASILEIRA DAS EMPRESAS DO SETOR FITOTERAPICO, SUPLEMENTO ALIMENTAR E DE PROMOCAO DA SAUDE",ABIFISA@ABIFISA.ORG.BR,"AVENIDA VISCONDE DE GUARAPUAVA, SALA  1906                ANDAR 19                  COND  MID CURITIBA CD     BLOCO TORRE WORK",41 32543040,Associação Privada,ATIVA
674194,ASSOCIACAO BRASILEIRA ARAUTOS DO EVANGELHO,FISCAL@ARAUTOS.COM.BR,"RUA JOAO BATISTA DALLARMI, SALA  01",11 22569393,Organização Religiosa,ATIVA
674193,ASSOCIACAO BRASILEIRA ARAUTOS DO EVANGELHO,FISCAL@ARAUTOS.COM.BR,AVENIDA MONTEIRO LOBATO 1.779,1122569393,Organização Religiosa,Não informado
674195,ASSOCIACAO BRASILEIRA ARAUTOS DO EVANGELHO,FISCAL@ARAUTOS.COM.BR,RUA JAIR DO COUTO COSTA,11 22569393,Organização Religiosa,ATIVA
674197,UNIVERSIDADE LIVRE DO MERCADO IMOBILIARIO E CONDOMINIAL,TESOURARIA@SECOVIPR.COM.BR,"RUA DOUTOR PEDROSA, 2 ANDAR",41 32596000,Associação Privada,ATIVA
674203,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,RODOVIA PR 180 KM 01,44 32181954,Associação Privada,SUSPENSA
674199,ASSOCIACAO BRASILEIRA DE ASSISTENCIA AO CIDADAO COM CANCER E AO ESPECIAL CARENTE - ABRACCE,CONTASANTACRUZ@HOTMAIL.COM,RUA FELINTO BENTO VIANNA,41 35690456,Associação Privada,ATIVA
674201,ASSOCIACAO FILANTROPICA CENTRO DE EDUCACAO INFANTIL NAZARENO,FINANCEIRO@CENZ.COM.BR,"RUA MONTESE, CASA",041 3331019,Associação Privada,ATIVA
674204,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,"RUA APUCARANA, AFUS",44 32181900,Associação Privada,SUSPENSA
674205,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,AFUS@USACUCAR.COM.BR,RUA PROFESSORA ZELINA ALVES,44 32181936,Associação Privada,SUSPENSA
674207,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,AFUS@USACUCAR.COM.BR,RUA PRESIDENTE KENNEDY,44 32181900,Associação Privada,SUSPENSA
674206,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,RUA EPITACIO PESSOA,44 32181954,Associação Privada,SUSPENSA
674209,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,RUA MARINGA,44 32181954,Associação Privada,SUSPENSA
674211,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,RUA JUSCELINO KUBITSCHEK,44 32181954,Associação Privada,SUSPENSA
674210,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,AVENIDA VICENTE MADEIRA,44 32181954,Associação Privada,SUSPENSA
674212,IGREJA PRESBITERIANA CRISTO REI,cas1398@hotmail.com,"RUA DAS GOIABEIRAS, CRISTO REI",4203622139,Organização Religiosa,ATIVA
674208,ASSOCIACAO DOS FUNCIONARIOS USACUCAR MARINGA - AFUS,OSVALDOJUNIOR@USACUCAR.COM.BR,AVENIDA GOIAS,44 32181954,Associação Privada,SUSPENSA
674216,"INSTITUTO DE ENSINO, PESQUISA E PRESTACAO DE SERVICOS",IEPS_UVA@YAHOO.COM.BR,"AVENIDA BENTO MUNHOZ DA ROCHA NETO, SALA;",42 35239512,Associação Privada,INAPTA
