id_osc,nome,email,endereco,telefone,natureza_juridica,situacao_cadastral,edmu_cd_municipio,edmu_nm_municipio
673903,ASSOCIACAO DE ROTARY CLUBS DO DISTRITO 4640 DE ROTARY INTERNATIONAL - ARODI,scherer@sigha.com.br,"RUA SETE DE SETEMBRO, SALA  601 A 604",4532544477.0,Associação Privada,ATIVA,4114609,Marechal Cândido Rondon
673911,APADV - ASSOCIACAO DE PROTECAO DOS AUTISTAS DE DOIS VIZINHOS,APADV.AUTISTAS@HOTMAIL.COM,RUA JULIO NICOLODI,4635367360.0,Associação Privada,ATIVA,4107207,Dois Vizinhos
673906,ASSOCIACAO RECREATIVA A J RORATO,kennedycontabilidade@hotmail.com,AVENIDA PARANA,4435621206.0,Associação Privada,ATIVA,4101705,Araruna
673909,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA BOM PASTOR DE CURITIBA,celcpbp@uol.com.br,RUA PARA,4133297181.0,Organização Religiosa,ATIVA,4106902,Curitiba
673912,INSTITUTO LIFE,CONTATO@INSTITUTOLIFE.ORG,RUA VICTOR BENATO,4132537884.0,Associação Privada,ATIVA,4106902,Curitiba
673905,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PIEN,jorgealmir@drevekcontabil.com.br,RUA DUQUE DE CAXIAS,4136321981.0,Associação Privada,ATIVA,4119103,Piên
673913,PROJETO ESPERANCA BRASIL-SUICA - PEBRASS,itacont150@gmail.com,RUA DR. LAFAYETTE GRENIER,4432311451.0,Associação Privada,ATIVA,4111100,Itambé
673889,ASSOCIACAO DAS RELIGIOSAS DA INSTRUCAO CRISTA,NFEREGINAMUNDI@ARIC.COM.BR,"AVENIDA SAO PAULO, ZONA 2 QUADRA 41",8130486943.0,Associação Privada,ATIVA,4115200,Maringá
673914,INSTITUTO EXPRESSAO SURDA,ABALISE@ABALISE.COM.BR,RUA TREZE DE MAIO,4132673104.0,Associação Privada,ATIVA,4106902,Curitiba
673915,SOCIEDADE DE GARANTIA DE CREDITO GARANTICOOP CONFIANCA,CONTABILIDADE@GARANTICOOP.COM.BR,"RUA BASILIO SALTCHUK, ANDAR SEGUNDO",4497670031.0,Associação Privada,ATIVA,4115200,Maringá
673884,ASSOCIACAO MISSAO VIDA NOVA,CTMISSAOVIDANOVA@GMAIL.COM,RUA REGINA CAGNINI PELOSO,4630400037.0,Associação Privada,ATIVA,4118501,Pato Branco
673917,PARQUE RECREATIVO JORDAOZINHO,AGRARIA@AGRARIA.COM.BR,COLÔNIA JORDAOZINHO,4236258000.0,Associação Privada,ATIVA,4109401,Guarapuava
673916,PROJETO USINA DA CIDADANIA,,RUA BENEDITO BERNARDES OLIVEIRA,4335422176.0,Associação Privada,ATIVA,4102406,Bandeirantes
673918,REDE UNIAO NACIONAL DE PECAS,pessoal1@assessorplan.com.br,"RUA MARIA OLIMPIA, JARDIM, PARALELO BR 158           KM 01",4933617699.0,Associação Privada,ATIVA,4104303,Campo Mourão
673919,A PRIMEIRA IGREJA BATISTA EM MISSAL,ecobjetivo@brturbo.com.br,RUA PARANA,4532441924.0,Organização Religiosa,ATIVA,4116059,Missal
673922,ASSOCIACAO MUNICIPAL DOS AGENTES AMBIENTAIS DE MATINHOS,VOLARECONTABILIDADE@GMAIL.COM,RUA SANTA CATARINA,4134739069.0,Associação Privada,ATIVA,4115705,Matinhos
673920,ENTIDADE BENEFICENTE ANJO DA GUARDA,brasilcontab@uol.com.br,RUA PUBLIO PIMENTEL,4532258261.0,Associação Privada,ATIVA,4104808,Cascavel
673924,ASSOCIACAO DOS CONDOMINOS DO EDIFICIO GRAN SPAZIO,luana.construtora@granadoimoveis.com.br,RUA MARECHAL DEODORO,4440091962.0,Associação Privada,ATIVA,4115200,Maringá
673925,CENTRO PARANAENSE PARA O PROGRESSO DA CIENCIA,ehc@escolahomeopaticadecuritiba.org,RUA ANGELO ZENI,4132502721.0,Associação Privada,ATIVA,4106902,Curitiba
673926,ASSOCIACAO PEQUENO ANJO,PONTUAL.ASSESSORIA.CONTABIL@HOTMAIL.COM,RUA XV DE NOVEMBRO,4299999730.0,Associação Privada,ATIVA,4119301,Pinhão
673929,ASSOCIACAO CATOLICA SAO MIGUEL ARCANJO,ronis@pactoconsultoria.com.br,"RODOVIA PR 436, KM 10",4335424317.0,Associação Privada,ATIVA,4102406,Bandeirantes
673928,ASSOCIACAO DOS VOLUNTARIOS AVIVALISTAS DE URAI,ONG.AVIVAURAI@GMAIL.COM,AVENIDA ARGEMIRO SANDOVAL,4335413496.0,Associação Privada,ATIVA,4128401,Uraí
673932,FUNDACAO ASTORGA EDUCACAO PARA TODOS - FAET,contabilidade.faast@gmail.com,AVENIDA JOAO NELSON ARCIPRETTI,4432343321.0,Fundação Privada,ATIVA,4102109,Astorga
673935,OBSERVATORIO DE GESTAO PUBLICA DE LONDRINA,EMERSON@TARGETCONSULTORES.COM.BR,"RUA ANA NERI, SALA  302",4330256019.0,Associação Privada,ATIVA,4113700,Londrina
673940,ASSOCIACAO DOS LOJISTAS DO EDIFICIO CENTRO EMPRESARIAL MARTINHAGO,dpcoaplan@bs2.com.br,"RUA PIRATININGA, SALA  21",4432233777.0,Associação Privada,Não informado,4115200,Maringá
673933,ASSOCIACAO DESPORTIVA DE QUITANDINHA - ADESQUI,pradocontabilidade@uol.com.br,RUA DA INDEPENDENCIA,4136231411.0,Associação Privada,ATIVA,4121208,Quitandinha
673941,OBSERVATORIO SOCIAL DO BRASIL - FOZ DO IGUACU,FOZDOIGUACU@OSBRASIL.ORG.BR,"RUA PADRE MONTOYA, SALA  13",4531989185.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
673936,IGREJA EVANGELICA PENTECOSTAL A SHEKINAH QUE RESTAURA,contabilidade_mainardes147@yahoo.com.br,RUA DA PEDREIRA,4232266748.0,Associação Privada,ATIVA,4127106,Telêmaco Borba
673931,OBSERVATORIO SOCIAL DE GUARAPUAVA,lagoacontabil@brturbo.com.br,RUA XV DE NOVEMBRO 8040,4236215548.0,Associação Privada,Não informado,4109401,Guarapuava
673942,ASSOCIACAO DAS EMPRESAS DO PARQUE DAS INDUSTRIAS LEVES - AEPIL,maxlife@maxlife.com.br,"AVENIDA DAS MARITACAS, TERREO",4333779900.0,Associação Privada,ATIVA,4113700,Londrina
673938,"ASSOCIACAO DE INCENTIVO DA CULTURA, ESPORTE E LAZER DE TIJUCAS DO SUL",enf.contabilidade@globo.com,"RUA PREFEITO JOAO BONIECKI, QUADRA11, GINASIO GIBE    LOTE  10, 11, 12 E 13",4136291142.0,Associação Privada,ATIVA,4127601,Tijucas do Sul
673927,ASSOCIACAO DOS CONDOMINOS DO EDIFICIO FAROL DE ALEXANDRIA,rita@rcfernandes.com.br,AVENIDA HORACIO RACCANELLO FILHO,4432228866.0,Associação Privada,ATIVA,4115200,Maringá
673943,IESB - BRASIL INSTITUTO DE ESTUDOS DA SAUDE BUCAL,CLAUDIA.IMPPAR@GMAIL.COM,RUA ESPIRITO SANTO 870,4333064000.0,Fundação Privada,Não informado,4113700,Londrina
673947,OBSERVATORIO SOCIAL DO BRASIL - GOIOERE,ESCRITORIOLINENSE@HOTMAIL.COM,"AVENIDA MOISES LUPION, SALA  05",4435221029.0,Associação Privada,ATIVA,4108601,Goioerê
673937,ASSOCIACAO PRESBITERIANA VALE DA ESPERANCA,MICHELLE@ARAUKARIA.COM.BR,CHACARA VALE DA ESPERANCA,4232331444.0,Associação Privada,ATIVA,4104907,Castro
673944,INSTITUTO DE INTEGRACAO E DESENVOLVIMENTO SOCIAL - INSTITUTO IDS,juniopedro@hotmail.com,RODOVIA BR 277 KM 598,4532252721.0,Associação Privada,ATIVA,4104808,Cascavel
673939,1A IGREJA BATISTA DO AVIVAMENTO,grimbor@brturbo.com.br,RUA COMENDADOR MANOEL INACIO,4232333247.0,Associação Privada,ATIVA,4104907,Castro
673930,ASSOCIACAO COMUNITARIA DOS ESTUDANTES DE BARRA DO JACARE,TIRONIDOSSANTOS@BOL.COM.BR,"RUA RUI BARBOSA, EDIF SECR DA EDUCACA",4335371189.0,Associação Privada,ATIVA,4102703,Barra do Jacaré
673945,ASSOCIACAO DOS CONDOMINOS DO EDIFICIO VITORIA GARDEN,ESCRITORIOLUPE@UOL.COM.BR,RUA AMAPA,4434231909.0,Associação Privada,Não informado,4118402,Paranavaí
673948,GARANTIOESTE-SOCIEDADE DE GARANTIA DE CREDITO DO OESTE DO PARANA,CONTABILIDADE@GARANTICOOP.COM.BR,RUA BARAO DO RIO BRANCO,4530552604.0,Associação Privada,ATIVA,4127700,Toledo
673950,IGREJA BATISTA SHALON FAZENDA RIO GRANDE/PR,financeiro@igshalon.com.br,RUA FLAMINGOS,4141210200.0,Associação Privada,ATIVA,4107652,Fazenda Rio Grande
673949,ASSOCIACAO DE VOLEIBOL PARAOLIMPICA DO LITORAL - AVPL,CONTATO@CONTABILCENTRAL.COM.BR,RUA MANOEL CORREIA,4188668796.0,Associação Privada,ATIVA,4118204,Paranaguá
673951,INSTITUTO ACACIA,rh@contabilidadejm.com.br,"RUA MARECHAL FLORIANO PEIXOTO, SALA  41",4133343030.0,Associação Privada,ATIVA,4106902,Curitiba
673952,CENTRO ESPIRITA MARIA DOLORES,FABIANAALEXANDREADV@GMAIL.COM,RUA MARIO GEALH,4498209485.0,Associação Privada,ATIVA,4115200,Maringá
673954,INSTITUTO SECULAR DAS IRMAS DE MARIA DE SCHOENSTATT - PROVINCIA SCHOENSTATT-TABOR,tesourariacmd@maededeus.edu.br,AVENIDA SAO PAULO,4338786845.0,Organização Religiosa,ATIVA,4113700,Londrina
673955,INSTITUTO SECULAR DAS IRMAS DE MARIA DE SCHOENSTATT - PROVINCIA SCHOENSTATT-TABOR,santuariomagnificat@terra.com.br,RUA PADRE JOSE KENTENICH,4132791391.0,Organização Religiosa,ATIVA,4106902,Curitiba
673956,ASSOCIACAO DOS CONDOMINOS DO EDIFICIO TORRE DE OREGON,EDUARDO@ESTEVAM.ARQ.BR,"AVENIDA HORACIO RACANELLO, ESQUINA C/ PIRATININGA 161",4432225033.0,Associação Privada,SUSPENSA,4115200,Maringá
673953,"ASSOCIACAO DE PROTECAO A MATERNIDADE, INFANCIA E SAUDE DO MUNICIPIO DE SANTA MARIA DO OESTE-PR",ediesteche5@hotmail.com,"RUA JOSE DE FRANCA PEREIRA, BLOCO",4236441137.0,Associação Privada,INAPTA,4123857,Santa Maria do Oeste
673957,SOCIEDADE DE GARANTIA DE CREDITO GARANTICOOP INTEGRACAO,CONTABILIDADE@GARANTICOOP.COM.BR,"RUA VER ROMEU LAURO WERLANG, SALA  2",4691380379.0,Associação Privada,ATIVA,4108403,Francisco Beltrão
673959,ABENEC ASSOCIACAO BENEFICENTE CRISTA,andre@ergotecsports.com.br,AVENIDA 7 SETEMBRO,4333235999.0,Associação Privada,ATIVA,4126405,Sertaneja
673934,ASSOCIACAO UNICO,walmorkleber@uol.com.br,RUA MEN DE SA,4530270100.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
673958,ASSOCIACAO '' AO ALCANCE DAS MAOS '',elzarannov@hotmail.com,RUA HELMUT PRIESNITZ,4599254565.0,Associação Privada,INAPTA,4114609,Marechal Cândido Rondon
673960,CERNE - CENTRO EDUCACIONAL DE RESTAURACAO NOVA ESPERANCA,CERNE2@HOTMAIL.COM,"RODOVIA DEPUTADO BRANCO MENDES - SITIO SAO BENTO, LOTE  MATRICULA 12.816",4498410979.0,Associação Privada,ATIVA,4116901,Nova Esperança
673961,NOROESTE ESPORTE CLUBE,planus@speedbr.com.br,RUA ANA RITA DE CASSIA,4432524490.0,Associação Privada,INAPTA,4116901,Nova Esperança
673962,ASSOCIACAO CRIANCA FELIZ ACF,luizmiotto@zipmail.com.br,"RUA GUAIRA, CASA",4134721999.0,Associação Privada,INAPTA,4109609,Guaratuba
673965,ASSOCIACAO DE MORADORES DO CONDOMINIO RESIDENCIAL BRISA DO LAGO - AMCRBL,lombardo@certto.com.br,RUA PEDRO IVO,4530382321.0,Associação Privada,ATIVA,4104808,Cascavel
673972,CASA DE APOIO DIVINA PROVIDENCIA,CASADEAPOIOAPUCARANA@HOTMAIL.COM,RUA MARANHAO,4399780606.0,Associação Privada,ATIVA,4101408,Apucarana
673964,ASSOCIACAO ESCOLA DA COISA FREUDIANA,ESCOLACF@HOTMAIL.COM.BR,"RUA PADRE ANCHIETA, CONJ  404",4133398696.0,Associação Privada,ATIVA,4106902,Curitiba
673963,ASSOCIACAO BENEFICENTE NOSSA SENHORA APARECIDA,esctropical@yahoo.com.br,RUA MEDICINA,4599246942.0,Associação Privada,ATIVA,4104808,Cascavel
673982,ASSOCIACAO DE PAIS E ALUNOS UNIVERSITARIOS DE RIBEIRAO DO PINHAL,alvorada223@hotmail.com,RUA PARANA,4335512515.0,Associação Privada,ATIVA,4121901,Ribeirão do Pinhal
673973,IGREJA PRESBITERIANA FILADELFIA,ANISIOROMANINI@GMAIL.COM,AVENIDA BRASILIA,4130199998.0,Organização Religiosa,ATIVA,4106902,Curitiba
673975,"ABENEP-ASSOCIACAO NACIONAL DOS SERVIDORES PUBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS DO BRASIL",ASSESBE.CTBA@HOTMAIL.COM,"RUA MANOEL EUFRASIO, CONJ  22                  ANDAR SB                  COND  RENAISSANCE ED",4130147730.0,Associação Privada,ATIVA,4106902,Curitiba
673971,ENTIDADE FILANTROPICA O BOM SAMARITANO,EFOBS@LIVE.COM,RUA GUALACHOS,4599370186.0,Associação Privada,ATIVA,4115804,Medianeira
673970,ASSOCICAO DE PROPRIETARIOS E MORADORES LOTEAMENTO AQUARELA DO BRASIL,FINANCEIRO.CASCAVEL@RESOLVCONDOMINIOS.COM.BR,RUA AQUARELA DO BRASIL,4530387060.0,Associação Privada,ATIVA,4104808,Cascavel
673969,INSTITUTO DE EDUCACAO INFANTIL JARDIM UNIVERSITARIO,brasilcontab@uol.com.br,RUA ENGENHARIA,4533248238.0,Associação Privada,ATIVA,4104808,Cascavel
673966,ASSOCIACAO DOS CONDOMINOS DO EDIFICIO POLO SUL,escel@brturbo.com.br,"RUA TIETE, QUADRA09 DATA 010",4430299507.0,Associação Privada,ATIVA,4115200,Maringá
673983,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAMPO DO TENENTE - APAE,APAECAMPODOTENENTE@GMAIL.COM,RUA GASPAR DE MORAES,4136281690.0,Associação Privada,ATIVA,4104105,Campo do Tenente
673977,ASSOCIACAO CRISTA EBENEZER,henriquegj@yahoo.com.br,"RUA ANGELO ZATTONI, ANEXO SALAO",4135541247.0,Associação Privada,ATIVA,4120804,Quatro Barras
673968,RESIDENCIA INCLUSIVA - CASA DO DODO,CASALARDODODO@HOTMAIL.COM,RUA GUSTAVO HENRIQUE DE OLIVEIRA,4334229728.0,Associação Privada,ATIVA,4101408,Apucarana
673974,ASSOCIACAO RITA DE CASSIA,ebx@sercomtel.com.br,RUA WALDOMIRO BATISTA DE ARAUJO,4333295854.0,Associação Privada,INAPTA,4113700,Londrina
673979,PROVOPAR - ACAO SOCIAL - PROGRAMA DO VOLUNTARIADO PARANAENSE- UNIDADE ABATIA,vivianearioso@hotmail.com,RUA SAO MARCOS S/N,4335561222.0,Associação Privada,Não informado,4100103,Abatiá
673980,"VERITHAS - SISTEMA CONSORCIADO DE PRODUCAO, CERTIFICACAO E MAO-DE-OBRA",hugo.alves@buildingprofits.com.br,RUA RIO SAO FRANCISCO,4130288004.0,Associação Privada,INAPTA,4119152,Pinhais
673981,SOCIEDADE RURAL DE ASTORGA,SRA-ASTORGA@HOTMAIL.COM,"RODOVIA PR 218, KM 251, SAIDA PARA ARAPONGAS",4432342557.0,Associação Privada,ATIVA,4102109,Astorga
673985,MINISTERIO INTERNACIONAL EMANUEL DE PARANAVAI,contato@athuscontabil.com.br,AVENIDA BELO HORIZONTE,4430454111.0,Organização Religiosa,ATIVA,4118402,Paranavaí
673978,INSTITUTO UNINDO FORCAS,elitecontabilidade_escritorio@hotmail.com,"RUA AUGUSTO GIACOMINI, SALA  04",4433231125.0,Associação Privada,ATIVA,4105904,Colorado
673984,INSTITUTO IRMAOS VALENTE,medprevcampomagro@hotmail.com,"RUA VIA VENETO, SALA  07",4133743152.0,Associação Privada,INAPTA,4106902,Curitiba
673987,INSTITUTO DAXA,contardi@terra.com.br,"RUA JOAO MANOEL, CONJ  5",4132629136.0,Associação Privada,INAPTA,4106902,Curitiba
673986,ASSOCIACAO CASA DE APOIO NOVOS CAMINHOS,contabilidade.palmital@hotmail.com,RUA VICENTE MACHADO,4236572425.0,Associação Privada,INAPTA,4117800,Palmital
673988,ASSOCIACAO DOS SERVIDORES AGENTES UNIVERSITARIOS EFETIVOS DA REITORIA DA UNIVERSIDADE ESTADUAL DO OESTE DO PARANA - UNIOESTE (ASSER),aaserunioeste@gmail.com,"NA UNIVERSITARIA, PREDIO",452255353.0,Associação Privada,ATIVA,4104808,Cascavel
673990,ASSOCIACAO AGATHA VOLEI DE PRAIA,ESCOPACONTABILIDADE@HOTMAIL.COM,RUA MANECO VIANA,4130386323.0,Associação Privada,ATIVA,4118204,Paranaguá
673991,IGREJA BATISTA FILADELFIA EM SERTANOPOLIS,escritorioversatil@brturbo.com.br,RUA SANTA CATARINA,432321194.0,Associação Privada,ATIVA,4126504,Sertanópolis
673992,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,cfoliveira111@yahoo.com.br,RUA PADRE RAFAEL JOSE KALINOWSKI,4103247001.0,Organização Religiosa,ATIVA,4106902,Curitiba
673995,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,financeiro@metodistalondrina.com.br,AVENIDA RIO DE JANEIRO,4303324776.0,Organização Religiosa,ATIVA,4113700,Londrina
673993,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,haid@metodista.com,RUA MAXIMILIANO BOSCARDIN,4103247001.0,Organização Religiosa,ATIVA,4106902,Curitiba
673989,ASSOCIACAO DE PAIS E AMIGOS DA NATACAO DE PONTA GROSSA - APANPG,APANPG@GMAIL.COM,RUA DESEMBARGADOR EDSON NOBRE DE LACERDA,4230866470.0,Associação Privada,ATIVA,4119905,Ponta Grossa
673994,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA ADULCINO JOSE JORDAO,4132470018.0,Organização Religiosa,ATIVA,4113700,Londrina
673996,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,joyce_comjesus@hotmail.com,RUA FARROUPILHA,4103247001.0,Organização Religiosa,ATIVA,4125704,São Miguel do Iguaçu
673998,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,secretaria.adm@uol.com.br,RUA DOS TUCANOS,4303055487.0,Organização Religiosa,ATIVA,4101507,Arapongas
673997,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,valdemir@portalcontabil.cnt.br,RUA MANAUS,4103247001.0,Organização Religiosa,ATIVA,4115200,Maringá
674006,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,wjofre@ig.com.br,RUA JOAQUIM NABUCO,4203224484.0,Organização Religiosa,ATIVA,4119905,Ponta Grossa
674000,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,pracida@nsionline.com.br,RUA GUILHERME TISSIANE,4103247001.0,Organização Religiosa,ATIVA,4110607,Iporã
673999,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.brt,AVENIDA DRA. FERNANDINA DO AMARAL GENTILE,4132470018.0,Organização Religiosa,ATIVA,4109708,Ibaiti
674001,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,wilian_zocch@hotmail.com,RUA MANOEL RIBAS,4203635429.0,Organização Religiosa,ATIVA,4113304,Laranjeiras do Sul
674002,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,RUA PANAMBI,4132470018.0,Organização Religiosa,ATIVA,4104303,Campo Mourão
674014,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA PASTOR ADAO RUFINO RIBEIRO,4132470018.0,Organização Religiosa,ATIVA,4124103,Santo Antônio da Platina
674010,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,tesourariaimc@gmail.com,RUA NATAL,4503038420.0,Organização Religiosa,ATIVA,4104808,Cascavel
674003,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,financeiro@metodistamaringa.com.br,AVENIDA NEO ALVES MARTINS,4403031663.0,Organização Religiosa,ATIVA,4115200,Maringá
674012,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,IVETE.MILENAR@TERRA.COM.BR,RUA BELO HORIZONTE,4132470018.0,Organização Religiosa,ATIVA,4103701,Cambé
674005,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,RUA JOAQUINA DE OLIVEIRA PERFEITO,4132470018.0,Organização Religiosa,ATIVA,4113700,Londrina
674004,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,paulofpimentel@hotmail.com,RUA PRESIDENTE NEREU RAMOS,4403232232.0,Organização Religiosa,ATIVA,4114807,Marialva
674007,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,luiz.milenar@terra.com.br,RUA HUMAITA,4132470018.0,Organização Religiosa,ATIVA,4105508,Cianorte
674013,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ROSANGELA@METODISTA.COM,RUA FLORIANOPOLIS,4133231675.0,Organização Religiosa,ATIVA,4105300,Céu Azul
674011,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,ivete.milenar@terra.com.br,AVENIDA COLIBRI,4132470018.0,Organização Religiosa,ATIVA,4108304,Foz do Iguaçu
674009,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,nelimoreira@hotmail.com,RUA SETE DE SETEMBRO,435343114.0,Organização Religiosa,ATIVA,4124103,Santo Antônio da Platina
674008,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,metodistafozct@hotmail.com,AVENIDA SANTOS DUMONT,4103247001.0,Organização Religiosa,ATIVA,4108304,Foz do Iguaçu
674015,ASSOCIACAO DA IGREJA METODISTA - 6a REGIAO ECLESIASTICA,LUIZ.MILENAR@TERRA.COM.BR,AVENIDA INTERVENTOR MANOEL RIBAS,4132470018.0,Organização Religiosa,ATIVA,4111001,Itambaracá
674016,CASA DE APOIO SETE ANJOS,ttcontabil@ttcontabil.com.br,RUA SUDAO,4136639500.0,Associação Privada,INAPTA,4105805,Colombo
674017,ASSOCIACAO DE ASSISTENCIA MEDICA HOSPITALAR DR. LINCOLN GRACA,bensi.rodrigo@gmail.com,"RUA TENENTE UBIRAJARA DE SOUZA, SALA",435591344.0,Associação Privada,ATIVA,4112801,Joaquim Távora
674018,ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO ECOLOGICO E CULTUR,rh@escdelta.com.br,RUA DOMINGOS BATISTON,4635361575.0,Associação Privada,ATIVA,4107207,Dois Vizinhos
674019,CONSELHO DA COMUNIDADE DA COMARCA DE MORRETES,escoferpessoal@lol.com.br,RUA VISCONDE DO RIO BRANCO,414621208.0,Associação Privada,ATIVA,4116208,Morretes
673967,INSTITUTO JULIANNA ROCHA PODOLAN MARTINS,MAI@MAIMUSEU.COM.BR,"AVENIDA AGUA VERDE, LOJA  202                 ANDAR 02                  COND  PODOLAN AGUA VERDE E",4131212395.0,Associação Privada,ATIVA,4106902,Curitiba
674023,ASSOCIACAO DO MOVIMENTO ECLESIAL DA RENOVACAO CARISMATICA CATOLICA DA DIOCESE DE PARANAVAI,escricontablider@pvai.com.br,RUA MATO GROSSO,4434231457.0,Associação Privada,ATIVA,4118402,Paranavaí
674024,IGREJA PRESBITERIANA INDEPENDENTE NOVO HORIZONTE,dp@supportcontabil.com.br,RUA AMAZONAS,442229913.0,Associação Privada,ATIVA,4115200,Maringá
674022,ASSOCIACAO DR CELSO CHARURI DE CURITIBA,DIRETORIA.PROVIDACURITIBA@GMAIL.COM,RUA ESIDIO ORLANDO FABRI,4133392232.0,Associação Privada,ATIVA,4106902,Curitiba
674026,ASSOCIACAO COMERCIAL INDUSTRIAL E AGROPECUARIA DE REBOUCAS,esc_meko@hotmail.com,RUA ABDALA MIGUEL SARRAFF,4234571255.0,Associação Privada,ATIVA,4121505,Rebouças
674025,ASSOCIACAO DE CAPOEIRA ZOEIRA NAGO,volarecontabilidade@hotmail.com,RUA APUCARANA,4134531037.0,Associação Privada,ATIVA,4115705,Matinhos
674020,CLUBE ALIANCA,sandro@contabilidadenogueira.com.br,RUA HARRY FEEKEN,4133821717.0,Associação Privada,ATIVA,4125506,São José dos Pinhais
674029,PRIMEIRA IGREJA BATISTA EM CAMPO LARGO,nao possui,"RUA XV DE NOVEMBRO., CENTRO",413924419.0,Organização Religiosa,ATIVA,4104204,Campo Largo
674027,ASSOCIACAO FACA UMA CRIANCA FELIZ,soniamachado@maanain.com.br,RUA DOUTOR JUVENAL EGGER FILHO,433240663.0,Associação Privada,ATIVA,4113700,Londrina
674028,CASA DE AMPARO AO IDOSO BETEL,CONTABIL.SR@GMAIL.COM,RUA DOUTOR ALFREDO VIEIRA BARCELOS,4130334021.0,Associação Privada,ATIVA,4106902,Curitiba
674039,FUNDACAO CESUMAR,FISCAL@OBJETIVOMARINGA.COM.BR,AVENIDA GUEDNER,4430276300.0,Fundação Privada,ATIVA,4115200,Maringá
674031,ASSOCIACAO RADIO COMUNITARIA RCS,RCSFM@HOTMAIL.COM,RUA LUIZ POYER,4635342077.0,Associação Privada,ATIVA,4125209,São Jorge d'Oeste
674038,FUNDACAO DE APOIO AO DESENVOLVIMENTO EDUCACIONAL DO NOROESTE DO PARANA,Bira@netstudio.com.br,"NA MATO GROSSO, FADENPAR",444251037.0,Fundação Privada,ATIVA,4113502,Loanda
674040,CONSELHO DA COMUNIDADE DA COMARCA DE IRATI,CONSELHOCOMUNIDADEIRATI@YAHOO.COM.BR,RUA EXPEDICIONARIO JOSE DE LIMA,4234221124.0,Associação Privada,ATIVA,4110706,Irati
674036,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE RIO NEGRO,RIONEGRO@APAEPR.ORG.BR,RUA NICOLAU VALERIO,4736436583.0,Associação Privada,ATIVA,4122305,Rio Negro
674035,NUCLEO ESPIRITA HUGO GONCALVES,confianca@escritorioconfianca.com.br,AVENIDA ROBERTO SIQUEIRA DE TOLEDO,4303321580.0,Fundação Privada,ATIVA,4113700,Londrina
674034,GRUPO GOTAS DE ESPERANCA - GOES -,GOTASESPERANCA@HOTMAIL.COM,PRACA DOS EXPEDICIONARIOS,4439000533.0,Associação Privada,ATIVA,4118402,Paranavaí
674041,ADMINISTRACAO DE COMPOSSUIDORES DO CONDOMINIO DA AERONAUTICA DE FOZ DO IGUACU,ADCCFI@HOTMAIL.COM,RUA ANTONIO RAPOSO,4535297743.0,Associação Privada,ATIVA,4108304,Foz do Iguaçu
674033,GEAP AUTOGESTAO EM SAUDE,UA.PR@GEAP.ORG.BR,"ALAMEDA DR CARLOS DE CARVALHO, 603 -4 AND CJ 41 E 42",6121034321.0,Fundação Privada,ATIVA,4106902,Curitiba
